24,живут,жить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#287.297#287.715
25,потому,потому,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#289.024#289.716
26,что,что,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#289.716#290.409
27,крестьянин,крестьянин,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#291.564#291.956
28,не,не,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#291.956#292.348
29,мог,мочь,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#292.348#292.74
30,себе,себя,PRON,_,Case=Dat,_,_,_,@sgf1960m-words#@sgf1960m#292.74#293.132
31,позволить,позволить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#293.132#293.524
32,иметь,иметь,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#293.524#293.916
33,несколько,несколько,NUM,_,Animacy=Inan|Case=Acc,_,_,_,@sgf1960m-words#@sgf1960m#293.916#294.719
34,домов,дом,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#294.719#295.522
35,хотя,хотя,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#296.706#297.012
36,были,быть,AUX,_,Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#297.012#297.318
37,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#297.318#297.624
38,такие,такой,DET,_,Case=Nom|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#297.624#297.93
39,у,у,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#297.93#298.236
40,которых,который,PRON,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#298.236#298.542
41,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#298.542#298.854
42,жилье,жилье,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#300.601#301.082
43,отдельное,отдельный,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#301.082#301.563
44,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#301.563#302.044
45,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#302.044#302.525
46,ещё,еще,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#302.525#303.006
47,один,один,NUM,_,Animacy=Inan|Case=Nom|Gender=Masc,_,_,_,@sgf1960m-words#@sgf1960m#303.006#303.487
48,дом,дом,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#303.487#303.968
49,где,где,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#303.968#304.449
50,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@sgf1960m-words#@sgf1960m#304.449#304.93
51,работал,работать,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#304.93#305.412
52,но,но,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#306.206#306.605
53,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#306.605#307.004
54,обычно,обычно,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#307.004#307.403
55,если,если,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#308.297#308.743
56,очень,очень,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#308.743#309.189
57,состоятельный,состоятельный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#309.189#309.635
58,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#309.635#310.081
59,крестьянин,крестьянин,VERB,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#310.081#310.527
60,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#310.527#310.973
61,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#310.973#311.419
62,этот,этот,DET,_,Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#311.419#311.865
63,ээ,ээ,INJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#311.865#312.311
64,ремесленник,ремесленник,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#312.311#312.757
65,вот,вот,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#312.757#313.203
66,таких,такой,DET,_,Case=Gen|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#313.203#313.649
67,на,на,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#313.649#314.095
68,Руси,Русь,PROPN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#314.095#314.541
69,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#314.541#314.987
70,маловато,маловато,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#314.987#315.433
71,потому,потому,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#315.433#315.879
72,что,что,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#315.879#316.325
73,надо,надо,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#316.325#316.771
74,же,же,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#316.771#317.217
75,ээ,ээ,INTJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#317.217#317.663
76,зимой,зима,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#317.663#318.109
77,топить,топить,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#318.109#318.555
78,д...,два,NUM,_,Animacy=Inan|Case=Acc|Gender=Fem,_,_,_,@sgf1960m-words#@sgf1960m#318.555#319.001
79,две,два,NUM,_,Animacy=Inan|Case=Acc|Gender=Fem,_,_,_,@sgf1960m-words#@sgf1960m#319.001#319.447
80,избы,изба,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#319.447#319.893
81,получается,получаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@sgf1960m-words#@sgf1960m#319.893#320.345
82,избу,изба,NOUN,_,Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#321.059#321.651
83,натопить,натопить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#321.651#322.243
84,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#322.243#322.835
85,значит,значить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#322.835#323.427
86,ээ,ээ,INTJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#323.427#324.023
87,осенью,осень,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#326.82#327.308
88,идешь,идти,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#327.308#327.796
89,в,в,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#327.796#328.284
90,лес,лес,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#328.284#328.772
91,не,не,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#328.772#329.26
92,один,один,NUM,_,Animacy=Inan|Case=Nom|Gender=Masc,_,_,_,@sgf1960m-words#@sgf1960m#329.26#329.748
93,топором,топор,NOUN,_,Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#330.421#331.083
94,валишь,валить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#331.083#331.745
95,дерево,дерево,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#331.745#332.409
96,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#333.938#334.527
97,пилой,пила,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#334.527#335.117
98,двуручкой,двуручка,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#336.202#336.69
99,щёлкаешь,щёлкать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#336.69#337.178
100,это,этот,PRON,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#337.178#337.666
101,целыми,целый,ADJ,_,Case=Ins|Degree=Pos|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#337.666#338.154
102,днями,день,NOUN,_,Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#338.154#338.642
103,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#338.642#339.13
104,неделями,неделя,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#339.13#339.618
105,пока,пока,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#339.618#340.106
106,н...,не,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#340.106#340.594
107,не,не,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#340.594#341.082
108,нащёлкаешь,нащёлкать,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#341.082#341.57
109,на,на,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#341.57#342.058
110,зиму,зима,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#342.058#342.546
111,себе,себя,PRON,_,Case=Dat,_,_,_,@sgf1960m-words#@sgf1960m#342.546#343.034
112,дров,дрова,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#343.034#343.522
113,потом,потом,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#343.522#344.01
114,телегой,телега,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#344.01#344.498
115,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#344.498#344.986
116,всё,весь,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#344.986#345.474
117,вывозилось,вывозиться,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@sgf1960m-words#@sgf1960m#345.474#345.977
118,или,или,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#346.61#347.159
119,санями,сани,NOUN,_,Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#347.159#347.709
120,в,в,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#348.307#348.882
121,общем,общий,ADJ,_,Case=Loc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#348.882#349.457
122,заготовка,заготовка,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#349.457#350.032
123,дров,дрова,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#350.032#350.607
124,это,это,PRED,_,_,_,_,_,@sgf1960m-words#@sgf1960m#350.607#351.182
125,очень,очень,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#351.182#351.757
126,длительное,длительный,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#351.757#352.332
127,время,время,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#352.332#352.907
128,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#352.907#353.482
129,очень,очень,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#353.482#354.057
130,трудоемкая,трудоемкий,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#354.057#354.632
131,операция,операция,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#354.632#355.208
132,вот,вот,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#355.792#356.102
133,а,а,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#356.496#356.989
134,крестьянин,крестьянин,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#356.989#357.482
135,занимался,заниматься,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@sgf1960m-words#@sgf1960m#357.482#357.977
136,производством,производство,NOUN,_,Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#359.068#360.068
137,глиняной,глиняный,ADJ,_,Case=Gen|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#361.389#361.944
138,посуды,посуда,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#361.944#362.5
139,только,только,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#363.541#364.368
140,зимой,зима,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#364.984#365.503
141,потому,потому,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#366.372#366.762
142,что,что,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#366.762#367.152
143,летом,лето,NOUN,_,Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#367.152#367.542
144,у,у,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#367.542#367.932
145,него,он,PRON,_,Case=Gen|Gender=Masc|Number=Sing|Person=3,_,_,_,@sgf1960m-words#@sgf1960m#367.932#368.322
146,своих,свой,DET,_,Case=Gen|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#368.322#368.712
147,работ,работа,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#368.712#369.102
148,хватало,хватать,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#369.102#369.496
149,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#369.878#370.504
150,по,по,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#370.504#371.13
151,огороду,огород,NOUN,_,Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#371.13#371.756
152,по,по,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#371.756#372.382
153,земле,земля,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#372.382#373.008
154,пахать,пахать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#373.008#373.634
155,сеять,сеять,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#373.634#374.26
156,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#374.26#374.886
157,прочее,прочий,ADJ,_,Case=Acc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#374.886#375.52
158,вот,вот,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#376.31#376.692
159,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#377.531#378.086
160,там,там,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#378.086#378.641
161,мог,мочь,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#378.641#379.196
162,на,на,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#379.196#379.751
163,какие-то,какой-то,DET,_,Case=Acc|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#379.751#380.306
164,заработки,заработок,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#380.306#380.861
165,куда-то,куда-то,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#380.861#381.416
166,если,если,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#381.416#381.971
167,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@sgf1960m-words#@sgf1960m#381.971#382.526
168,был,быть,AUX,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#382.526#383.081
169,специалист,специалист,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#383.081#383.636
170,ещё,еще,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#383.636#384.191
171,по,по,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#384.191#384.746
172,строительству,строительство,NOUN,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#384.746#385.301
173,там,там,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#385.301#385.856
174,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#385.856#386.411
175,строили,строить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#386.411#386.966
176,где-то,где-то,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#386.966#387.521
177,кому-то,кто-то,PRON,_,Case=Dat,_,_,_,@sgf1960m-words#@sgf1960m#387.521#388.076
178,что-то,что-то,PRON,_,Case=Acc,_,_,_,@sgf1960m-words#@sgf1960m#388.076#388.631
179,вот,вот,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#388.631#389.186
180,поэтому,поэтому,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#389.186#389.741
181,у,у,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#389.741#390.296
182,него,он,PRON,_,Case=Gen|Gender=Masc|Number=Sing|Person=3,_,_,_,@sgf1960m-words#@sgf1960m#390.296#390.851
183,сезон,сезон,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#390.851#391.406
184,начинался,начинаться,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@sgf1960m-words#@sgf1960m#391.406#391.961
185,когда,когда,SCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#391.961#392.516
186,уже,уже,ADV,_,Degree=Pos,_,_,_,@sgf1960m-words#@sgf1960m#392.516#393.071
187,сельхоз,сельскохозяйственный,ADJ,_,Degree=Pos|Gender=Fem|Number=Plur|Variant=Short,_,_,_,@sgf1960m-words#@sgf1960m#393.071#393.626
188,работы,работа,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#393.626#394.181
189,закончились,закончиться,VERB,_,Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@sgf1960m-words#@sgf1960m#394.181#394.736
190,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#394.736#395.291
191,всё,все,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#395.291#395.846
192,вот,вот,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#395.846#396.401
193,дров,дрова,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur,_,_,_,@sgf1960m-words#@sgf1960m#396.401#396.956
194,заготовил,заготовить,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#396.956#397.511
195,глины,глина,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#397.511#398.066
196,заготовил,заготовить,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#398.066#398.621
197,до,до,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#398.621#399.176
198,снега,снег,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#399.176#399.749
199,и,и,CCONJ,_,_,_,_,_,@sgf1960m-words#@sgf1960m#400.9#401.573
200,начал,начать,VERB,_,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#401.573#402.246
201,работать,работать,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@sgf1960m-words#@sgf1960m#402.246#402.92
202,и,и,PART,_,_,_,_,_,@sgf1960m-words#@sgf1960m#403.68#404.057
203,до,до,ADP,_,_,_,_,_,@sgf1960m-words#@sgf1960m#404.057#404.434
204,весны,весна,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@sgf1960m-words#@sgf1960m#404.434#404.811
